81306 1768149
964 971 0.055556
964 972 0.009524
964 973 0.166667
964 975 0.045455
964 976 0.010000
964 978 0.009009
964 981 0.066667
964 987 0.055556
964 990 0.142857
965 730 0.003571
965 954 0.008850
965 956 0.008621
965 958 0.083333
965 959 0.055556
965 960 0.041667
965 962 0.041667
965 963 0.125000
965 964 0.041667
965 967 0.058824
965 968 0.008264
965 969 0.071429
965 971 0.055556
965 972 0.009524
965 975 0.045455
965 978 0.009009
965 981 0.066667
965 988 0.100000
965 1599 0.003690
965 4776 0.008333
965 4779 0.023810
965 4782 0.018868
965 4784 0.006944
965 4796 0.016129
965 4798 0.007519
965 4802 0.004464
965 4805 0.011628
965 4827 0.007874
965 4840 0.004651
965 4851 0.005263
965 4883 0.003367
965 4896 0.012987
965 6575 0.017241
965 13483 0.007092
965 14393 0.006098
965 14875 0.007092
965 20083 0.012048
965 23748 0.009524
965 23780 0.010204
965 38657 0.026316
965 45443 0.034483
965 49941 0.013333
965 49942 0.041667
965 49944 0.019231
965 49945 0.034483
965 49948 0.027027
965 49953 0.033333
965 49956 0.040000
965 49957 0.017544
965 49961 0.007812
965 49962 0.025000
965 49965 0.011236
965 49968 0.028571
965 49970 0.025000
965 49975 0.022727
965 49978 0.027778
965 49981 0.032258
965 49983 0.033333
965 49992 0.018868
965 49996 0.090909
965 49997 0.022727
965 50000 0.043478
965 50004 0.011765
965 50008 0.027027
965 50017 0.035714
965 50018 0.025000
965 50024 0.062500
965 50027 0.022222
965 50028 0.066667
966 954 0.008850
966 955 0.005952
966 956 0.008621
966 957 0.066667
966 959 0.055556
966 960 0.041667
966 961 0.014706
966 962 0.041667
966 964 0.041667
966 965 0.015385
966 967 0.058824
966 970 0.050000
966 971 0.055556
966 975 0.045455
966 976 0.010000
966 983 0.166667
966 997 0.250000
967 956 0.008621
967 960 0.041667
967 961 0.014706
967 962 0.041667
967 968 0.008264
967 970 0.050000
967 971 0.055556
967 975 0.045455
967 978 0.009009
967 982 0.166667
968 956 0.008621
968 960 0.041667
968 961 0.014706
968 962 0.041667
968 964 0.041667
968 965 0.015385
968 978 0.009009
968 986 0.250000
968 987 0.055556
968 4776 0.008333
968 4790 0.006289
968 4798 0.007519
968 4800 0.024390
968 4801 0.006757
968 4805 0.011628
968 4810 0.018519
968 4817 0.027027
968 4835 0.005747
968 4864 0.007407
968 4878 0.030303
968 4883 0.003367
968 4905 0.034483
968 14875 0.007092
968 16961 0.007634
968 20083 0.012048
968 38657 0.026316
968 49961 0.007812
968 49962 0.025000
968 49965 0.011236
968 49970 0.025000
968 49975 0.022727
968 49992 0.018868
968 49995 0.043478
968 49997 0.022727
968 50002 0.055556
968 50004 0.011765
968 50008 0.027027
968 50019 0.166667
968 50020 0.071429
969 954 0.008850
969 956 0.008621
969 960 0.041667
969 961 0.014706
969 962 0.041667
969 964 0.041667
969 965 0.015385
969 967 0.058824
969 968 0.008264
969 971 0.055556
969 972 0.009524
969 975 0.045455
969 976 0.010000
969 978 0.009009
969 981 0.066667
969 984 0.500000
969 987 0.055556
969 999 0.500000
970 954 0.008850
970 956 0.008621
970 958 0.083333
970 959 0.055556
970 960 0.041667
970 962 0.041667
970 964 0.041667
970 968 0.008264
970 972 0.009524
970 975 0.045455
970 976 0.010000
970 977 0.020000
970 981 0.066667
970 988 0.100000
971 954 0.008850
971 956 0.008621
971 960 0.041667
971 962 0.041667
971 964 0.041667
971 965 0.015385
971 968 0.008264
971 976 0.010000
971 978 0.009009
971 982 0.166667
972 501 0.000903
972 768 0.005025
972 803 0.007407
972 954 0.008850
972 956 0.008621
972 960 0.041667
972 961 0.014706
972 962 0.041667
972 964 0.041667
972 965 0.015385
972 968 0.008264
972 969 0.071429
972 970 0.050000
972 976 0.010000
972 981 0.066667
972 990 0.142857
972 992 0.250000
972 1530 0.009174
972 1563 0.009434
972 2284 0.009009
972 4892 0.052632
972 6581 0.004505
972 12318 0.002667
972 18306 0.019231
972 23763 0.015873
972 27220 0.022727
972 32909 0.010417
972 36536 0.014493
972 37857 0.006410
972 38662 0.023256
972 55191 0.022222
972 55602 0.012195
972 61627 0.009174
972 61676 0.022222
972 61678 0.011111
972 61682 0.012346
972 61692 0.010000
972 63179 0.015385
972 67731 0.010753
972 67785 0.038462
972 67819 0.024390
972 72531 0.041667
972 72539 0.029412
972 72540 0.014706
972 72550 0.014493
972 72576 0.020000
972 72593 0.031250
972 72594 0.030303
972 72598 0.076923
972 72602 0.034483
972 72610 0.019608
972 72619 0.041667
972 72633 0.250000
972 72678 0.111111
972 73467 0.028571
972 73476 0.024390
972 74274 0.014706
972 75181 0.038462
972 75195 0.090909
972 75208 0.111111
972 75213 0.250000
972 75217 0.062500
973 954 0.008850
973 955 0.005952
973 956 0.008621
973 959 0.055556
973 960 0.041667
973 961 0.014706
973 964 0.041667
973 965 0.015385
973 968 0.008264
973 971 0.055556
973 976 0.010000
973 978 0.009009
973 987 0.055556
974 954 0.008850
974 956 0.008621
974 962 0.041667
974 967 0.058824
974 968 0.008264
974 971 0.055556
974 978 0.009009
974 983 0.166667
975 955 0.005952
975 956 0.008621
975 957 0.066667
975 959 0.055556
975 962 0.041667
975 965 0.015385
975 967 0.058824
975 969 0.071429
975 970 0.050000
975 971 0.055556
975 972 0.009524
975 976 0.010000
975 978 0.009009
975 981 0.066667
975 987 0.055556
975 988 0.100000
976 501 0.000903
976 617 0.004184
976 778 0.002066
976 954 0.008850
976 955 0.005952
976 956 0.008621
976 958 0.083333
976 959 0.055556
976 960 0.041667
976 962 0.041667
976 963 0.125000
976 964 0.041667
976 965 0.015385
976 966 0.111111
976 969 0.071429
976 970 0.050000
976 971 0.055556
976 972 0.009524
976 975 0.045455
976 981 0.066667
976 989 0.333333
976 2240 0.020833
976 4776 0.008333
976 4778 0.010989
976 4781 0.014706
976 4786 0.010204
976 4790 0.006289
976 4797 0.027778
976 4798 0.007519
976 4799 0.011905
976 4800 0.024390
976 4801 0.006757
976 4802 0.004464
976 4804 0.025641
976 4806 0.043478
976 4809 0.034483
976 4818 0.050000
976 4821 0.083333
976 4826 0.012195
976 4830 0.021277
976 4835 0.005747
976 4836 0.032258
976 4839 0.005495
976 4840 0.004651
976 4848 0.009615
976 4851 0.005263
976 4858 0.013514
976 4864 0.007407
976 4867 0.003817
976 4871 0.015385
976 4876 0.023256
976 4883 0.003367
976 4885 0.038462
976 4896 0.012987
976 4912 0.006579
976 4918 0.071429
976 7960 0.004854
976 9203 0.003534
976 11190 0.001883
976 13483 0.007092
976 19197 0.016667
976 45180 0.018182
976 47266 0.007463
976 63173 0.022222
976 67284 0.125000
976 67295 0.058824
976 67296 0.100000
976 67301 0.125000
976 67304 0.029412
976 67309 0.142857
976 67324 0.058824
976 67338 0.071429
976 67346 0.041667
976 67369 0.062500
977 723 0.005988
977 778 0.002066
977 954 0.008850
977 955 0.005952
977 956 0.008621
977 961 0.014706
977 962 0.041667
977 964 0.041667
977 965 0.015385
977 968 0.008264
977 969 0.071429
977 970 0.050000
977 975 0.045455
977 976 0.010000
977 978 0.009009
977 987 0.055556
977 4776 0.008333
977 4777 0.019231
977 4778 0.010989
977 4781 0.014706
977 4784 0.006944
977 4785 0.009524
977 4786 0.010204
977 4788 0.010000
977 4790 0.006289
977 4798 0.007519
977 4799 0.011905
977 4801 0.006757
977 4802 0.004464
977 4812 0.008772
977 4822 0.006803
977 4826 0.012195
977 4827 0.007874
977 4832 0.020408
977 4835 0.005747
977 4840 0.004651
977 4851 0.005263
977 4858 0.013514
977 4860 0.035714
977 4864 0.007407
977 4887 0.026316
977 4888 0.033333
977 4912 0.006579
977 5210 0.002016
977 6624 0.013889
977 13437 0.015625
977 13439 0.005000
977 13463 0.018519
977 13467 0.022727
977 13483 0.007092
977 13527 0.071429
977 14875 0.007092
977 23731 0.009174
977 23746 0.023810
977 23748 0.009524
977 23836 0.015385
977 43011 0.037037
977 45376 0.024390
977 46716 0.023256
977 49941 0.013333
977 49965 0.011236
977 49966 0.021739
977 50004 0.011765
977 50013 0.016393
977 50014 0.032258
977 50021 0.020000
977 63420 0.027778
977 63422 0.017544
977 63426 0.071429
977 63428 0.037037
977 63429 0.022727
977 63432 0.030303
977 63437 0.047619
977 63439 0.066667
977 63444 0.076923
977 63452 0.076923
977 63463 0.058824
977 63465 0.028571
977 63474 0.024390
977 63476 0.025000
977 63482 0.035714
977 63486 0.055556
977 63487 0.062500
977 63491 0.100000
977 63494 0.050000
977 63505 0.090909
977 63519 0.111111
977 66745 0.090909
977 66746 0.058824
977 66749 0.058824
977 66750 0.090909
977 66752 0.050000
977 66754 0.066667
977 66760 0.043478
977 66764 0.100000
977 66767 0.125000
977 66769 0.071429
978 987 0.055556
978 6581 0.004505
979 954 0.008850
979 955 0.005952
979 959 0.055556
979 961 0.014706
979 966 0.111111
979 972 0.009524
979 976 0.010000
979 977 0.020000
979 983 0.166667
980 976 0.010000
981 954 0.008850
981 955 0.005952
981 956 0.008621
981 957 0.066667
981 958 0.083333
981 959 0.055556
981 960 0.041667
981 961 0.014706
981 962 0.041667
981 964 0.041667
981 965 0.015385
981 967 0.058824
981 968 0.008264
981 969 0.071429
981 970 0.050000
981 971 0.055556
981 972 0.009524
981 975 0.045455
981 976 0.010000
981 977 0.020000
981 978 0.009009
981 987 0.055556
981 988 0.100000
981 990 0.142857
982 954 0.008850
982 955 0.005952
982 956 0.008621
982 959 0.055556
982 960 0.041667
982 967 0.058824
982 968 0.008264
982 971 0.055556
982 978 0.009009
982 981 0.066667
982 987 0.055556
983 954 0.008850
983 955 0.005952
983 957 0.066667
983 961 0.014706
983 966 0.111111
983 970 0.050000
983 974 0.250000
983 975 0.045455
983 978 0.009009
983 997 0.250000
984 964 0.041667
984 969 0.071429
984 978 0.009009
984 987 0.055556
986 957 0.066667
986 958 0.083333
986 961 0.014706
986 968 0.008264
987 954 0.008850
987 956 0.008621
987 962 0.041667
987 965 0.015385
987 968 0.008264
987 975 0.045455
987 978 0.009009
988 960 0.041667
988 961 0.014706
988 962 0.041667
988 964 0.041667
988 976 0.010000
988 978 0.009009
989 956 0.008621
989 964 0.041667
989 975 0.045455
989 976 0.010000
989 990 0.142857
989 995 0.333333
991 954 0.008850
991 955 0.005952
991 960 0.041667
991 976 0.010000
991 978 0.009009
992 954 0.008850
992 955 0.005952
992 972 0.009524
993 955 0.005952
993 970 0.050000
993 972 0.009524
993 976 0.010000
994 955 0.005952
996 955 0.005952
997 954 0.008850
997 966 0.111111
997 981 0.066667
998 955 0.005952
998 976 0.010000
1000 955 0.005952
1000 988 0.100000
1001 970 0.050000
1002 1003 0.111111
1002 1004 0.023810
1002 1008 0.090909
1002 1012 0.062500
1002 1013 0.024390
1002 1015 0.027027
1002 1016 0.014493
1002 1021 0.025641
1002 1023 0.076923
1002 1024 0.020408
1002 1025 0.020833
1002 1029 0.033333
1002 1031 0.022222
1002 1033 0.022222
1002 1037 0.021739
1002 1038 0.032258
1002 1041 0.071429
1002 1042 0.142857
1002 1044 0.045455
1002 1049 0.040000
1002 1056 0.055556
1002 1058 0.038462
1002 1060 0.052632
1002 1062 0.028571
1002 1070 0.033333
1002 1075 0.058824
1002 1080 0.166667
1002 1085 0.166667
1002 1095 0.200000
1002 1101 0.111111
1002 1105 0.100000
1002 1113 0.003413
1004 1002 0.030303
1004 1005 0.250000
1004 1009 0.030303
1004 1010 0.062500
1004 1011 0.050000
1004 1013 0.024390
1004 1014 0.090909
1004 1015 0.027027
1004 1016 0.014493
1004 1018 0.018182
1004 1020 0.023256
1004 1021 0.025641
1004 1022 0.058824
1004 1023 0.076923
1004 1024 0.020408
1004 1025 0.020833
1004 1026 0.052632
1004 1027 0.007092
1004 1029 0.033333
1004 1030 0.100000
1004 1031 0.022222
1004 1033 0.022222
1004 1035 0.028571
1004 1037 0.021739
1004 1038 0.032258
1004 1039 0.100000
1004 1040 0.009615
1004 1041 0.071429
1004 1043 0.034483
1004 1045 0.002457
1004 1051 0.016667
1004 1055 0.037037
1004 1058 0.038462
1004 1062 0.028571
1004 1070 0.033333
1004 1113 0.003413
1005 1004 0.023810
1005 1033 0.022222
1005 1051 0.016667
1006 1007 0.045455
1006 1010 0.062500
1006 1012 0.062500
1006 1016 0.014493
1006 1020 0.023256
1006 1025 0.020833
1006 1043 0.034483
1006 1044 0.045455
1006 1060 0.052632
1006 1078 0.125000
1006 1086 0.125000
1007 1002 0.030303
1007 1004 0.023810
1007 1006 0.090909
1007 1012 0.062500
1007 1013 0.024390
1007 1015 0.027027
1007 1016 0.014493
1007 1018 0.018182
1007 1021 0.025641
1007 1024 0.020408
1007 1025 0.020833
1007 1027 0.007092
1007 1028 0.050000
1007 1029 0.033333
1007 1031 0.022222
1007 1033 0.022222
1007 1035 0.028571
1007 1037 0.021739
1007 1038 0.032258
1007 1045 0.002457
1007 1051 0.016667
1007 1055 0.037037
1007 1056 0.055556
1007 1057 0.083333
1007 1060 0.052632
1007 1062 0.028571
1007 1069 0.333333
1007 1070 0.033333
1007 1102 0.166667
1007 1105 0.100000
1007 1108 0.200000
1008 1002 0.030303
1008 1009 0.030303
1008 1013 0.024390
1008 1016 0.014493
1008 1018 0.018182
1008 1025 0.020833
1008 1029 0.033333
1008 1033 0.022222
1008 1040 0.009615
1009 1003 0.111111
1009 1004 0.023810
1009 1008 0.090909
1009 1015 0.027027
1009 1016 0.014493
1009 1018 0.018182
1009 1020 0.023256
1009 1021 0.025641
1009 1022 0.058824
1009 1024 0.020408
1009 1025 0.020833
1009 1027 0.007092
1009 1028 0.050000
1009 1029 0.033333
1009 1031 0.022222
1009 1033 0.022222
1009 1035 0.028571
1009 1036 0.250000
1009 1037 0.021739
1009 1038 0.032258
1009 1039 0.100000
1009 1040 0.009615
1009 1043 0.034483
1009 1044 0.045455
1009 1045 0.002457
1009 1051 0.016667
1009 1055 0.037037
1009 1056 0.055556
1009 1058 0.038462
1009 1062 0.028571
1009 1064 0.018868
1009 1065 0.166667
1009 1070 0.033333
1009 1075 0.058824
1009 1078 0.125000
1009 1083 0.125000
1009 1086 0.125000
1009 1095 0.200000
1009 1098 0.142857
1009 1105 0.100000
1009 1117 0.250000
1009 1118 0.100000
1010 1004 0.023810
1010 1006 0.090909
1010 1007 0.045455
1010 1011 0.050000
1010 1013 0.024390
1010 1015 0.027027
1010 1016 0.014493
1010 1018 0.018182
1010 1020 0.023256
1010 1021 0.025641
1010 1024 0.020408
1010 1025 0.020833
1010 1028 0.050000
1010 1029 0.033333
1010 1030 0.100000
1010 1031 0.022222
1010 1033 0.022222
1010 1035 0.028571
1010 1037 0.021739
1010 1038 0.032258
1010 1040 0.009615
1010 1043 0.034483
1010 1045 0.002457
1010 1049 0.040000
1010 1051 0.016667
1010 1062 0.028571
1010 1064 0.018868
1010 1070 0.033333
1010 1085 0.166667
1010 1086 0.125000
1011 1002 0.030303
1011 1004 0.023810
1011 1009 0.030303
1011 1010 0.062500
1011 1013 0.024390
1011 1015 0.027027
1011 1016 0.014493
1011 1018 0.018182
1011 1020 0.023256
1011 1021 0.025641
1011 1024 0.020408
1011 1025 0.020833
1011 1027 0.007092
1011 1031 0.022222
1011 1033 0.022222
1011 1035 0.028571
1011 1037 0.021739
1011 1038 0.032258
1011 1040 0.009615
1011 1047 0.142857
1011 1049 0.040000
1011 1051 0.016667
1011 1056 0.055556
1011 1057 0.083333
1011 1060 0.052632
1011 1062 0.028571
1011 1070 0.033333
1011 1075 0.058824
1011 1095 0.200000
1011 1102 0.166667
1012 1002 0.030303
1012 1004 0.023810
1012 1006 0.090909
1012 1007 0.045455
1012 1009 0.030303
1012 1011 0.050000
1012 1013 0.024390
1012 1015 0.027027
1012 1016 0.014493
1012 1018 0.018182
1012 1019 0.125000
1012 1020 0.023256
1012 1021 0.025641
1012 1024 0.020408
1012 1025 0.020833
1012 1027 0.007092
1012 1031 0.022222
1012 1032 0.031250
1012 1033 0.022222
1012 1035 0.028571
1012 1037 0.021739
1012 1038 0.032258
1012 1041 0.071429
1012 1045 0.002457
1012 1049 0.040000
1012 1051 0.016667
1012 1056 0.055556
1012 1060 0.052632
1012 1062 0.028571
1012 1070 0.033333
1012 1071 0.038462
1012 1074 0.333333
1013 1002 0.030303
1013 1004 0.023810
1013 1007 0.045455
1013 1008 0.090909
1013 1010 0.062500
1013 1011 0.050000
1013 1012 0.062500
1013 1014 0.090909
1013 1015 0.027027
1013 1016 0.014493
1013 1018 0.018182
1013 1019 0.125000
1013 1020 0.023256
1013 1021 0.025641
1013 1024 0.020408
1013 1025 0.020833
1013 1027 0.007092
1013 1028 0.050000
1013 1029 0.033333
1013 1031 0.022222
1013 1033 0.022222
1013 1035 0.028571
1013 1037 0.021739
1013 1038 0.032258
1013 1040 0.009615
1013 1042 0.142857
1013 1043 0.034483
1013 1044 0.045455
1013 1045 0.002457
1013 1046 0.500000
1013 1049 0.040000
1013 1050 0.066667
1013 1051 0.016667
1013 1056 0.055556
1013 1057 0.083333
1013 1060 0.052632
1013 1062 0.028571
1013 1070 0.033333
1013 1071 0.038462
1013 1074 0.333333
1013 1075 0.058824
1013 1076 0.100000
1013 1078 0.125000
1013 1086 0.125000
1013 1091 0.009709
1013 1092 0.200000
1013 1093 0.166667
1013 1096 0.200000
1013 1101 0.111111
1013 1102 0.166667
1013 1105 0.100000
1013 1115 0.200000
1014 1004 0.023810
1014 1013 0.024390
1014 1015 0.027027
1014 1016 0.014493
1014 1019 0.125000
1014 1027 0.007092
1014 1062 0.028571
1014 1067 0.100000
1014 1071 0.038462
1014 1085 0.166667
1015 1002 0.030303
1015 1004 0.023810
1015 1007 0.045455
1015 1013 0.024390
1015 1014 0.090909
1015 1016 0.014493
1015 1018 0.018182
1015 1020 0.023256
1015 1021 0.025641
1015 1022 0.058824
1015 1024 0.020408
1015 1025 0.020833
1015 1029 0.033333
1015 1031 0.022222
1015 1032 0.031250
1015 1033 0.022222
1015 1035 0.028571
1015 1037 0.021739
1015 1038 0.032258
1015 1045 0.002457
1015 1051 0.016667
1015 1096 0.200000
1016 1002 0.030303
1016 1004 0.023810
1016 1006 0.090909
1016 1007 0.045455
1016 1008 0.090909
1016 1009 0.030303
1016 1010 0.062500
1016 1011 0.050000
1016 1012 0.062500
1016 1013 0.024390
1016 1014 0.090909
1016 1015 0.027027
1016 1016 0.014493
1016 1017 0.250000
1016 1018 0.018182
1016 1019 0.125000
1016 1020 0.023256
1016 1021 0.025641
1016 1022 0.058824
1016 1023 0.076923
1016 1024 0.020408
1016 1025 0.020833
1016 1026 0.052632
1016 1027 0.007092
1016 1028 0.050000
1016 1029 0.033333
1016 1031 0.022222
1016 1032 0.031250
1016 1033 0.022222
1016 1035 0.028571
1016 1037 0.021739
1016 1038 0.032258
1016 1039 0.100000
1016 1040 0.009615
1016 1041 0.071429
1016 1043 0.034483
1016 1044 0.045455
1016 1045 0.002457
1016 1050 0.066667
1016 1051 0.016667
1016 1055 0.037037
1016 1056 0.055556
1016 1058 0.038462
1016 1062 0.028571
1016 1064 0.018868
1016 1065 0.166667
1016 1067 0.100000
1016 1070 0.033333
1016 1072 0.333333
1016 1073 0.100000
1016 1075 0.058824
1016 1076 0.100000
1016 1078 0.125000
1016 1080 0.166667
1016 1085 0.166667
1016 1091 0.009709
1016 1096 0.200000
1016 1097 0.250000
1016 1100 0.250000
1016 1105 0.100000
1016 1108 0.200000
1016 1121 0.500000
1016 1127 0.500000
1017 1016 0.014493
1017 1029 0.033333
1017 1045 0.002457
1017 1108 0.200000
1017 1113 0.003413
1018 1002 0.030303
1018 1004 0.023810
1018 1007 0.045455
1018 1008 0.090909
1018 1009 0.030303
1018 1010 0.062500
1018 1015 0.027027
1018 1016 0.014493
1018 1019 0.125000
1018 1020 0.023256
1018 1021 0.025641
1018 1022 0.058824
1018 1024 0.020408
1018 1025 0.020833
1018 1026 0.052632
1018 1027 0.007092
1018 1029 0.033333
1018 1031 0.022222
1018 1033 0.022222
1018 1035 0.028571
1018 1036 0.250000
1018 1037 0.021739
1018 1038 0.032258
1018 1039 0.100000
1018 1043 0.034483
1018 1044 0.045455
1018 1045 0.002457
1018 1051 0.016667
1018 1053 0.125000
1018 1055 0.037037
1018 1056 0.055556
1018 1058 0.038462
1018 1062 0.028571
1018 1064 0.018868
1018 1065 0.166667
1018 1070 0.033333
1018 1075 0.058824
1018 1078 0.125000
1018 1080 0.166667
1018 1082 0.250000
1018 1083 0.125000
1018 1095 0.200000
1018 1098 0.142857
1018 1101 0.111111
1018 1107 0.500000
1018 1111 0.333333
1018 1126 0.500000
1019 1012 0.062500
1019 1013 0.024390
1019 1014 0.090909
1019 1016 0.014493
1019 1018 0.018182
1019 1044 0.045455
1019 1072 0.333333
1020 1003 0.111111
1020 1004 0.023810
1020 1006 0.090909
1020 1009 0.030303
1020 1011 0.050000
1020 1012 0.062500
1020 1013 0.024390
1020 1015 0.027027
